Feature.ID	LocationName	Tax_update	AVG_count
483ea501739bd265b9b006c94db95856	Octopus Springs Vent	Proteobacteria-Gammaproteobacteria	0
483ea501739bd265b9b006c94db95856	Purple Rain Vent	Proteobacteria-Gammaproteobacteria	0
483ea501739bd265b9b006c94db95856	Shallow seawater	Proteobacteria-Gammaproteobacteria	0
483ea501739bd265b9b006c94db95856	Sir Ventsalot	Proteobacteria-Gammaproteobacteria	6.333333333333333
483ea501739bd265b9b006c94db95856	Venti Latte Vent	Proteobacteria-Gammaproteobacteria	0
484882b80c2fea822a72a1c15ff933b8	Blue Ciliate	Proteobacteria-Gammaproteobacteria	0
484882b80c2fea822a72a1c15ff933b8	Candelabra Plume	Proteobacteria-Gammaproteobacteria	0
484882b80c2fea822a72a1c15ff933b8	Candelabra Vent	Proteobacteria-Gammaproteobacteria	0
484882b80c2fea822a72a1c15ff933b8	Deep seawater	Proteobacteria-Gammaproteobacteria	0
484882b80c2fea822a72a1c15ff933b8	Mt Edwards Plume	Proteobacteria-Gammaproteobacteria	0
484882b80c2fea822a72a1c15ff933b8	Mt Edwards Vent	Proteobacteria-Gammaproteobacteria	0
484882b80c2fea822a72a1c15ff933b8	Near vent BW	Proteobacteria-Gammaproteobacteria	12
484882b80c2fea822a72a1c15ff933b8	Octopus Springs Vent	Proteobacteria-Gammaproteobacteria	0
484882b80c2fea822a72a1c15ff933b8	Purple Rain Vent	Proteobacteria-Gammaproteobacteria	0
484882b80c2fea822a72a1c15ff933b8	Shallow seawater	Proteobacteria-Gammaproteobacteria	0
484882b80c2fea822a72a1c15ff933b8	Sir Ventsalot	Proteobacteria-Gammaproteobacteria	0
484882b80c2fea822a72a1c15ff933b8	Venti Latte Vent	Proteobacteria-Gammaproteobacteria	0
4856e07a21f6a60b639fa9c694687d95	Blue Ciliate	Proteobacteria-Alphaproteobacteria	0
4856e07a21f6a60b639fa9c694687d95	Candelabra Plume	Proteobacteria-Alphaproteobacteria	0
4856e07a21f6a60b639fa9c694687d95	Candelabra Vent	Proteobacteria-Alphaproteobacteria	0
4856e07a21f6a60b639fa9c694687d95	Deep seawater	Proteobacteria-Alphaproteobacteria	0
4856e07a21f6a60b639fa9c694687d95	Mt Edwards Plume	Proteobacteria-Alphaproteobacteria	0
4856e07a21f6a60b639fa9c694687d95	Mt Edwards Vent	Proteobacteria-Alphaproteobacteria	0
4856e07a21f6a60b639fa9c694687d95	Near vent BW	Proteobacteria-Alphaproteobacteria	0
4856e07a21f6a60b639fa9c694687d95	Octopus Springs Vent	Proteobacteria-Alphaproteobacteria	0
4856e07a21f6a60b639fa9c694687d95	Purple Rain Vent	Proteobacteria-Alphaproteobacteria	0
4856e07a21f6a60b639fa9c694687d95	Shallow seawater	Proteobacteria-Alphaproteobacteria	0
4856e07a21f6a60b639fa9c694687d95	Sir Ventsalot	Proteobacteria-Alphaproteobacteria	2
4856e07a21f6a60b639fa9c694687d95	Venti Latte Vent	Proteobacteria-Alphaproteobacteria	0
48815a888de8dd413b796ba713431bb1	Blue Ciliate	Proteobacteria-Alphaproteobacteria	12
48815a888de8dd413b796ba713431bb1	Candelabra Plume	Proteobacteria-Alphaproteobacteria	11.5
48815a888de8dd413b796ba713431bb1	Candelabra Vent	Proteobacteria-Alphaproteobacteria	0
48815a888de8dd413b796ba713431bb1	Deep seawater	Proteobacteria-Alphaproteobacteria	5.666666666666667
48815a888de8dd413b796ba713431bb1	Mt Edwards Plume	Proteobacteria-Alphaproteobacteria	36
48815a888de8dd413b796ba713431bb1	Mt Edwards Vent	Proteobacteria-Alphaproteobacteria	0
48815a888de8dd413b796ba713431bb1	Near vent BW	Proteobacteria-Alphaproteobacteria	0
48815a888de8dd413b796ba713431bb1	Octopus Springs Vent	Proteobacteria-Alphaproteobacteria	20
48815a888de8dd413b796ba713431bb1	Purple Rain Vent	Proteobacteria-Alphaproteobacteria	19
48815a888de8dd413b796ba713431bb1	Shallow seawater	Proteobacteria-Alphaproteobacteria	0
48815a888de8dd413b796ba713431bb1	Sir Ventsalot	Proteobacteria-Alphaproteobacteria	89
48815a888de8dd413b796ba713431bb1	Venti Latte Vent	Proteobacteria-Alphaproteobacteria	0
48ac3ee5092c971cced3fc9c0a7d7f5c	Blue Ciliate	Other	0
48ac3ee5092c971cced3fc9c0a7d7f5c	Candelabra Plume	Other	0
48ac3ee5092c971cced3fc9c0a7d7f5c	Candelabra Vent	Other	2
48ac3ee5092c971cced3fc9c0a7d7f5c	Deep seawater	Other	0
48ac3ee5092c971cced3fc9c0a7d7f5c	Mt Edwards Plume	Other	0
48ac3ee5092c971cced3fc9c0a7d7f5c	Mt Edwards Vent	Other	0
48ac3ee5092c971cced3fc9c0a7d7f5c	Near vent BW	Other	0
48ac3ee5092c971cced3fc9c0a7d7f5c	Octopus Springs Vent	Other	0
48ac3ee5092c971cced3fc9c0a7d7f5c	Purple Rain Vent	Other	0
48ac3ee5092c971cced3fc9c0a7d7f5c	Shallow seawater	Other	0
48ac3ee5092c971cced3fc9c0a7d7f5c	Sir Ventsalot	Other	0
48ac3ee5092c971cced3fc9c0a7d7f5c	Venti Latte Vent	Other	0
48ba2f2e8d536650f9356d21f91e4d44	Blue Ciliate	Other	0
48ba2f2e8d536650f9356d21f91e4d44	Candelabra Plume	Other	0
48ba2f2e8d536650f9356d21f91e4d44	Candelabra Vent	Other	1.5
48ba2f2e8d536650f9356d21f91e4d44	Deep seawater	Other	0
48ba2f2e8d536650f9356d21f91e4d44	Mt Edwards Plume	Other	0
48ba2f2e8d536650f9356d21f91e4d44	Mt Edwards Vent	Other	0
48ba2f2e8d536650f9356d21f91e4d44	Near vent BW	Other	0
48ba2f2e8d536650f9356d21f91e4d44	Octopus Springs Vent	Other	0
48ba2f2e8d536650f9356d21f91e4d44	Purple Rain Vent	Other	0
48ba2f2e8d536650f9356d21f91e4d44	Shallow seawater	Other	0
48ba2f2e8d536650f9356d21f91e4d44	Sir Ventsalot	Other	0
48ba2f2e8d536650f9356d21f91e4d44	Venti Latte Vent	Other	0
48c74af54787173b7fc4652c8a60efc7	Blue Ciliate	Proteobacteria-Gammaproteobacteria	0
48c74af54787173b7fc4652c8a60efc7	Candelabra Plume	Proteobacteria-Gammaproteobacteria	0
48c74af54787173b7fc4652c8a60efc7	Candelabra Vent	Proteobacteria-Gammaproteobacteria	0
48c74af54787173b7fc4652c8a60efc7	Deep seawater	Proteobacteria-Gammaproteobacteria	0
48c74af54787173b7fc4652c8a60efc7	Mt Edwards Plume	Proteobacteria-Gammaproteobacteria	0
48c74af54787173b7fc4652c8a60efc7	Mt Edwards Vent	Proteobacteria-Gammaproteobacteria	0
48c74af54787173b7fc4652c8a60efc7	Near vent BW	Proteobacteria-Gammaproteobacteria	0
48c74af54787173b7fc4652c8a60efc7	Octopus Springs Vent	Proteobacteria-Gammaproteobacteria	0
48c74af54787173b7fc4652c8a60efc7	Purple Rain Vent	Proteobacteria-Gammaproteobacteria	0
48c74af54787173b7fc4652c8a60efc7	Shallow seawater	Proteobacteria-Gammaproteobacteria	0
48c74af54787173b7fc4652c8a60efc7	Sir Ventsalot	Proteobacteria-Gammaproteobacteria	45.666666666666664
48c74af54787173b7fc4652c8a60efc7	Venti Latte Vent	Proteobacteria-Gammaproteobacteria	0
48d19405188379da58ba3b0224516b80	Blue Ciliate	Nitrospinae-Nitrospinaceae	0
48d19405188379da58ba3b0224516b80	Candelabra Plume	Nitrospinae-Nitrospinaceae	27
48d19405188379da58ba3b0224516b80	Candelabra Vent	Nitrospinae-Nitrospinaceae	16
48d19405188379da58ba3b0224516b80	Deep seawater	Nitrospinae-Nitrospinaceae	2.6666666666666665
48d19405188379da58ba3b0224516b80	Mt Edwards Plume	Nitrospinae-Nitrospinaceae	46
48d19405188379da58ba3b0224516b80	Mt Edwards Vent	Nitrospinae-Nitrospinaceae	0
48d19405188379da58ba3b0224516b80	Near vent BW	Nitrospinae-Nitrospinaceae	0
48d19405188379da58ba3b0224516b80	Octopus Springs Vent	Nitrospinae-Nitrospinaceae	0
48d19405188379da58ba3b0224516b80	Purple Rain Vent	Nitrospinae-Nitrospinaceae	0
48d19405188379da58ba3b0224516b80	Shallow seawater	Nitrospinae-Nitrospinaceae	0
48d19405188379da58ba3b0224516b80	Sir Ventsalot	Nitrospinae-Nitrospinaceae	13.666666666666666
48d19405188379da58ba3b0224516b80	Venti Latte Vent	Nitrospinae-Nitrospinaceae	0
48ed04e98d03c351c87b4b070cb3fc4b	Blue Ciliate	Other	0
48ed04e98d03c351c87b4b070cb3fc4b	Candelabra Plume	Other	0
48ed04e98d03c351c87b4b070cb3fc4b	Candelabra Vent	Other	0
48ed04e98d03c351c87b4b070cb3fc4b	Deep seawater	Other	2.3333333333333335
48ed04e98d03c351c87b4b070cb3fc4b	Mt Edwards Plume	Other	0
48ed04e98d03c351c87b4b070cb3fc4b	Mt Edwards Vent	Other	0
48ed04e98d03c351c87b4b070cb3fc4b	Near vent BW	Other	0
48ed04e98d03c351c87b4b070cb3fc4b	Octopus Springs Vent	Other	0
48ed04e98d03c351c87b4b070cb3fc4b	Purple Rain Vent	Other	0
48ed04e98d03c351c87b4b070cb3fc4b	Shallow seawater	Other	0
48ed04e98d03c351c87b4b070cb3fc4b	Sir Ventsalot	Other	0
48ed04e98d03c351c87b4b070cb3fc4b	Venti Latte Vent	Other	0
48ef15985051725edf8fef4f20e5ca65	Blue Ciliate	Other	0
48ef15985051725edf8fef4f20e5ca65	Candelabra Plume	Other	19.5
48ef15985051725edf8fef4f20e5ca65	Candelabra Vent	Other	0
48ef15985051725edf8fef4f20e5ca65	Deep seawater	Other	0
48ef15985051725edf8fef4f20e5ca65	Mt Edwards Plume	Other	0
48ef15985051725edf8fef4f20e5ca65	Mt Edwards Vent	Other	0
48ef15985051725edf8fef4f20e5ca65	Near vent BW	Other	0
48ef15985051725edf8fef4f20e5ca65	Octopus Springs Vent	Other	0
48ef15985051725edf8fef4f20e5ca65	Purple Rain Vent	Other	0
48ef15985051725edf8fef4f20e5ca65	Shallow seawater	Other	0
48ef15985051725edf8fef4f20e5ca65	Sir Ventsalot	Other	0
48ef15985051725edf8fef4f20e5ca65	Venti Latte Vent	Other	0
48f0aa25578adb4db3c3d3a988f7d3af	Blue Ciliate	Other	12
48f0aa25578adb4db3c3d3a988f7d3af	Candelabra Plume	Other	44.5
48f0aa25578adb4db3c3d3a988f7d3af	Candelabra Vent	Other	3.5
48f0aa25578adb4db3c3d3a988f7d3af	Deep seawater	Other	35.166666666666664
48f0aa25578adb4db3c3d3a988f7d3af	Mt Edwards Plume	Other	23
48f0aa25578adb4db3c3d3a988f7d3af	Mt Edwards Vent	Other	2.6666666666666665
48f0aa25578adb4db3c3d3a988f7d3af	Near vent BW	Other	0
48f0aa25578adb4db3c3d3a988f7d3af	Octopus Springs Vent	Other	0
48f0aa25578adb4db3c3d3a988f7d3af	Purple Rain Vent	Other	11
48f0aa25578adb4db3c3d3a988f7d3af	Shallow seawater	Other	14
48f0aa25578adb4db3c3d3a988f7d3af	Sir Ventsalot	Other	15.666666666666666
48f0aa25578adb4db3c3d3a988f7d3af	Venti Latte Vent	Other	0
490427081e422ace9ec1adbb62a34ba2	Blue Ciliate	Other	3
490427081e422ace9ec1adbb62a34ba2	Candelabra Plume	Other	0
490427081e422ace9ec1adbb62a34ba2	Candelabra Vent	Other	0
490427081e422ace9ec1adbb62a34ba2	Deep seawater	Other	0
490427081e422ace9ec1adbb62a34ba2	Mt Edwards Plume	Other	0
490427081e422ace9ec1adbb62a34ba2	Mt Edwards Vent	Other	0
490427081e422ace9ec1adbb62a34ba2	Near vent BW	Other	0
490427081e422ace9ec1adbb62a34ba2	Octopus Springs Vent	Other	0
490427081e422ace9ec1adbb62a34ba2	Purple Rain Vent	Other	0
490427081e422ace9ec1adbb62a34ba2	Shallow seawater	Other	0
490427081e422ace9ec1adbb62a34ba2	Sir Ventsalot	Other	0
490427081e422ace9ec1adbb62a34ba2	Venti Latte Vent	Other	0
4927bb803cfe2d6963efd701214d9a7b	Blue Ciliate	Other	0
4927bb803cfe2d6963efd701214d9a7b	Candelabra Plume	Other	0
4927bb803cfe2d6963efd701214d9a7b	Candelabra Vent	Other	0
4927bb803cfe2d6963efd701214d9a7b	Deep seawater	Other	0
4927bb803cfe2d6963efd701214d9a7b	Mt Edwards Plume	Other	0
4927bb803cfe2d6963efd701214d9a7b	Mt Edwards Vent	Other	0
4927bb803cfe2d6963efd701214d9a7b	Near vent BW	Other	0
4927bb803cfe2d6963efd701214d9a7b	Octopus Springs Vent	Other	0
4927bb803cfe2d6963efd701214d9a7b	Purple Rain Vent	Other	0
4927bb803cfe2d6963efd701214d9a7b	Shallow seawater	Other	0
4927bb803cfe2d6963efd701214d9a7b	Sir Ventsalot	Other	0
4927bb803cfe2d6963efd701214d9a7b	Venti Latte Vent	Other	0
4928f72490ac7c99513ef99ae7d295e7	Blue Ciliate	Other	0
4928f72490ac7c99513ef99ae7d295e7	Candelabra Plume	Other	0
4928f72490ac7c99513ef99ae7d295e7	Candelabra Vent	Other	5
4928f72490ac7c99513ef99ae7d295e7	Deep seawater	Other	3.8333333333333335
4928f72490ac7c99513ef99ae7d295e7	Mt Edwards Plume	Other	0
4928f72490ac7c99513ef99ae7d295e7	Mt Edwards Vent	Other	0
4928f72490ac7c99513ef99ae7d295e7	Near vent BW	Other	0
4928f72490ac7c99513ef99ae7d295e7	Octopus Springs Vent	Other	0
4928f72490ac7c99513ef99ae7d295e7	Purple Rain Vent	Other	0
4928f72490ac7c99513ef99ae7d295e7	Shallow seawater	Other	0
4928f72490ac7c99513ef99ae7d295e7	Sir Ventsalot	Other	0
4928f72490ac7c99513ef99ae7d295e7	Venti Latte Vent	Other	0
4941f2e6da57b00602215aaea2270d75	Blue Ciliate	Proteobacteria-Deltaproteobacteria	0
4941f2e6da57b00602215aaea2270d75	Candelabra Plume	Proteobacteria-Deltaproteobacteria	0
4941f2e6da57b00602215aaea2270d75	Candelabra Vent	Proteobacteria-Deltaproteobacteria	0
4941f2e6da57b00602215aaea2270d75	Deep seawater	Proteobacteria-Deltaproteobacteria	0
4941f2e6da57b00602215aaea2270d75	Mt Edwards Plume	Proteobacteria-Deltaproteobacteria	0
4941f2e6da57b00602215aaea2270d75	Mt Edwards Vent	Proteobacteria-Deltaproteobacteria	0
4941f2e6da57b00602215aaea2270d75	Near vent BW	Proteobacteria-Deltaproteobacteria	0
4941f2e6da57b00602215aaea2270d75	Octopus Springs Vent	Proteobacteria-Deltaproteobacteria	0
4941f2e6da57b00602215aaea2270d75	Purple Rain Vent	Proteobacteria-Deltaproteobacteria	0
4941f2e6da57b00602215aaea2270d75	Shallow seawater	Proteobacteria-Deltaproteobacteria	0
4941f2e6da57b00602215aaea2270d75	Sir Ventsalot	Proteobacteria-Deltaproteobacteria	1.6666666666666667
4941f2e6da57b00602215aaea2270d75	Venti Latte Vent	Proteobacteria-Deltaproteobacteria	0
494cc229907855773f189ed8ebe67a46	Blue Ciliate	Other	0
494cc229907855773f189ed8ebe67a46	Candelabra Plume	Other	0
494cc229907855773f189ed8ebe67a46	Candelabra Vent	Other	0
494cc229907855773f189ed8ebe67a46	Deep seawater	Other	0
494cc229907855773f189ed8ebe67a46	Mt Edwards Plume	Other	3
494cc229907855773f189ed8ebe67a46	Mt Edwards Vent	Other	0
494cc229907855773f189ed8ebe67a46	Near vent BW	Other	0
494cc229907855773f189ed8ebe67a46	Octopus Springs Vent	Other	0
494cc229907855773f189ed8ebe67a46	Purple Rain Vent	Other	0
494cc229907855773f189ed8ebe67a46	Shallow seawater	Other	0
494cc229907855773f189ed8ebe67a46	Sir Ventsalot	Other	0
494cc229907855773f189ed8ebe67a46	Venti Latte Vent	Other	0
495c1bd1608a1dad54d3e2824ce899ef	Blue Ciliate	Thaumarchaeota-Nitrososphaeria	195
495c1bd1608a1dad54d3e2824ce899ef	Candelabra Plume	Thaumarchaeota-Nitrososphaeria	0
495c1bd1608a1dad54d3e2824ce899ef	Candelabra Vent	Thaumarchaeota-Nitrososphaeria	95.5
495c1bd1608a1dad54d3e2824ce899ef	Deep seawater	Thaumarchaeota-Nitrososphaeria	45.666666666666664
495c1bd1608a1dad54d3e2824ce899ef	Mt Edwards Plume	Thaumarchaeota-Nitrososphaeria	144
495c1bd1608a1dad54d3e2824ce899ef	Mt Edwards Vent	Thaumarchaeota-Nitrososphaeria	0
495c1bd1608a1dad54d3e2824ce899ef	Near vent BW	Thaumarchaeota-Nitrososphaeria	0
495c1bd1608a1dad54d3e2824ce899ef	Octopus Springs Vent	Thaumarchaeota-Nitrososphaeria	120
495c1bd1608a1dad54d3e2824ce899ef	Purple Rain Vent	Thaumarchaeota-Nitrososphaeria	0
495c1bd1608a1dad54d3e2824ce899ef	Shallow seawater	Thaumarchaeota-Nitrososphaeria	503
495c1bd1608a1dad54d3e2824ce899ef	Sir Ventsalot	Thaumarchaeota-Nitrososphaeria	0
495c1bd1608a1dad54d3e2824ce899ef	Venti Latte Vent	Thaumarchaeota-Nitrososphaeria	4.333333333333333
496d09a039d582041b80785af0a7020d	Blue Ciliate	Proteobacteria-Deltaproteobacteria	0
496d09a039d582041b80785af0a7020d	Candelabra Plume	Proteobacteria-Deltaproteobacteria	0
496d09a039d582041b80785af0a7020d	Candelabra Vent	Proteobacteria-Deltaproteobacteria	0
496d09a039d582041b80785af0a7020d	Deep seawater	Proteobacteria-Deltaproteobacteria	0
496d09a039d582041b80785af0a7020d	Mt Edwards Plume	Proteobacteria-Deltaproteobacteria	0
496d09a039d582041b80785af0a7020d	Mt Edwards Vent	Proteobacteria-Deltaproteobacteria	0
496d09a039d582041b80785af0a7020d	Near vent BW	Proteobacteria-Deltaproteobacteria	0
496d09a039d582041b80785af0a7020d	Octopus Springs Vent	Proteobacteria-Deltaproteobacteria	0
496d09a039d582041b80785af0a7020d	Purple Rain Vent	Proteobacteria-Deltaproteobacteria	0
496d09a039d582041b80785af0a7020d	Shallow seawater	Proteobacteria-Deltaproteobacteria	0
496d09a039d582041b80785af0a7020d	Sir Ventsalot	Proteobacteria-Deltaproteobacteria	6.666666666666667
496d09a039d582041b80785af0a7020d	Venti Latte Vent	Proteobacteria-Deltaproteobacteria	0
49798bb135ee7492b856071ba03801fc	Blue Ciliate	Proteobacteria-SUP05 cluster	3
49798bb135ee7492b856071ba03801fc	Candelabra Plume	Proteobacteria-SUP05 cluster	0
49798bb135ee7492b856071ba03801fc	Candelabra Vent	Proteobacteria-SUP05 cluster	0
49798bb135ee7492b856071ba03801fc	Deep seawater	Proteobacteria-SUP05 cluster	0
49798bb135ee7492b856071ba03801fc	Mt Edwards Plume	Proteobacteria-SUP05 cluster	0
49798bb135ee7492b856071ba03801fc	Mt Edwards Vent	Proteobacteria-SUP05 cluster	0
49798bb135ee7492b856071ba03801fc	Near vent BW	Proteobacteria-SUP05 cluster	0
49798bb135ee7492b856071ba03801fc	Octopus Springs Vent	Proteobacteria-SUP05 cluster	0
49798bb135ee7492b856071ba03801fc	Purple Rain Vent	Proteobacteria-SUP05 cluster	0
49798bb135ee7492b856071ba03801fc	Shallow seawater	Proteobacteria-SUP05 cluster	0
49798bb135ee7492b856071ba03801fc	Sir Ventsalot	Proteobacteria-SUP05 cluster	0
49798bb135ee7492b856071ba03801fc	Venti Latte Vent	Proteobacteria-SUP05 cluster	0
49906c6d163b1656c2fc1c0359733778	Blue Ciliate	Other	0
49906c6d163b1656c2fc1c0359733778	Candelabra Plume	Other	0
49906c6d163b1656c2fc1c0359733778	Candelabra Vent	Other	0
49906c6d163b1656c2fc1c0359733778	Deep seawater	Other	4.833333333333333
49906c6d163b1656c2fc1c0359733778	Mt Edwards Plume	Other	0
49906c6d163b1656c2fc1c0359733778	Mt Edwards Vent	Other	3.3333333333333335
49906c6d163b1656c2fc1c0359733778	Near vent BW	Other	0
49906c6d163b1656c2fc1c0359733778	Octopus Springs Vent	Other	0
49906c6d163b1656c2fc1c0359733778	Purple Rain Vent	Other	0
49906c6d163b1656c2fc1c0359733778	Shallow seawater	Other	0
49906c6d163b1656c2fc1c0359733778	Sir Ventsalot	Other	0
49906c6d163b1656c2fc1c0359733778	Venti Latte Vent	Other	0
4995d4cb668e6fcd4b6916e00855f57d	Blue Ciliate	Other	18
4995d4cb668e6fcd4b6916e00855f57d	Candelabra Plume	Other	0
4995d4cb668e6fcd4b6916e00855f57d	Candelabra Vent	Other	0
4995d4cb668e6fcd4b6916e00855f57d	Deep seawater	Other	0
4995d4cb668e6fcd4b6916e00855f57d	Mt Edwards Plume	Other	0
4995d4cb668e6fcd4b6916e00855f57d	Mt Edwards Vent	Other	0
4995d4cb668e6fcd4b6916e00855f57d	Near vent BW	Other	0
4995d4cb668e6fcd4b6916e00855f57d	Octopus Springs Vent	Other	0
4995d4cb668e6fcd4b6916e00855f57d	Purple Rain Vent	Other	0
4995d4cb668e6fcd4b6916e00855f57d	Shallow seawater	Other	0
4995d4cb668e6fcd4b6916e00855f57d	Sir Ventsalot	Other	0
4995d4cb668e6fcd4b6916e00855f57d	Venti Latte Vent	Other	0
49af75108eb40538f82feec5f0567c48	Blue Ciliate	Proteobacteria-Deltaproteobacteria	0
49af75108eb40538f82feec5f0567c48	Candelabra Plume	Proteobacteria-Deltaproteobacteria	0
49af75108eb40538f82feec5f0567c48	Candelabra Vent	Proteobacteria-Deltaproteobacteria	0
49af75108eb40538f82feec5f0567c48	Deep seawater	Proteobacteria-Deltaproteobacteria	0
49af75108eb40538f82feec5f0567c48	Mt Edwards Plume	Proteobacteria-Deltaproteobacteria	0
49af75108eb40538f82feec5f0567c48	Mt Edwards Vent	Proteobacteria-Deltaproteobacteria	0
49af75108eb40538f82feec5f0567c48	Near vent BW	Proteobacteria-Deltaproteobacteria	0
49af75108eb40538f82feec5f0567c48	Octopus Springs Vent	Proteobacteria-Deltaproteobacteria	0
49af75108eb40538f82feec5f0567c48	Purple Rain Vent	Proteobacteria-Deltaproteobacteria	0
49af75108eb40538f82feec5f0567c48	Shallow seawater	Proteobacteria-Deltaproteobacteria	0
49af75108eb40538f82feec5f0567c48	Sir Ventsalot	Proteobacteria-Deltaproteobacteria	6.333333333333333
49af75108eb40538f82feec5f0567c48	Venti Latte Vent	Proteobacteria-Deltaproteobacteria	0.6666666666666666
49b6adff349847bf252fd0583283d803	Blue Ciliate	Other	0
49b6adff349847bf252fd0583283d803	Candelabra Plume	Other	0
49b6adff349847bf252fd0583283d803	Candelabra Vent	Other	0
49b6adff349847bf252fd0583283d803	Deep seawater	Other	0
49b6adff349847bf252fd0583283d803	Mt Edwards Plume	Other	0
49b6adff349847bf252fd0583283d803	Mt Edwards Vent	Other	0
49b6adff349847bf252fd0583283d803	Near vent BW	Other	2.5
49b6adff349847bf252fd0583283d803	Octopus Springs Vent	Other	0
49b6adff349847bf252fd0583283d803	Purple Rain Vent	Other	0
49b6adff349847bf252fd0583283d803	Shallow seawater	Other	0
49b6adff349847bf252fd0583283d803	Sir Ventsalot	Other	0
49b6adff349847bf252fd0583283d803	Venti Latte Vent	Other	0
49bdb0ed7993c3283ac5016b83614e71	Blue Ciliate	Other	0
49bdb0ed7993c3283ac5016b83614e71	Candelabra Plume	Other	0
49bdb0ed7993c3283ac5016b83614e71	Candelabra Vent	Other	0
49bdb0ed7993c3283ac5016b83614e71	Deep seawater	Other	0
49bdb0ed7993c3283ac5016b83614e71	Mt Edwards Plume	Other	0
49bdb0ed7993c3283ac5016b83614e71	Mt Edwards Vent	Other	0
49bdb0ed7993c3283ac5016b83614e71	Near vent BW	Other	0
49bdb0ed7993c3283ac5016b83614e71	Octopus Springs Vent	Other	6
49bdb0ed7993c3283ac5016b83614e71	Purple Rain Vent	Other	0
49bdb0ed7993c3283ac5016b83614e71	Shallow seawater	Other	0
49bdb0ed7993c3283ac5016b83614e71	Sir Ventsalot	Other	0
49bdb0ed7993c3283ac5016b83614e71	Venti Latte Vent	Other	0
49d6c0a87f927314445ef798318cf738	Blue Ciliate	Proteobacteria-Gammaproteobacteria	0
49d6c0a87f927314445ef798318cf738	Candelabra Plume	Proteobacteria-Gammaproteobacteria	0
49d6c0a87f927314445ef798318cf738	Candelabra Vent	Proteobacteria-Gammaproteobacteria	0
49d6c0a87f927314445ef798318cf738	Deep seawater	Proteobacteria-Gammaproteobacteria	2.3333333333333335
49d6c0a87f927314445ef798318cf738	Mt Edwards Plume	Proteobacteria-Gammaproteobacteria	0
49d6c0a87f927314445ef798318cf738	Mt Edwards Vent	Proteobacteria-Gammaproteobacteria	0
49d6c0a87f927314445ef798318cf738	Near vent BW	Proteobacteria-Gammaproteobacteria	0
49d6c0a87f927314445ef798318cf738	Octopus Springs Vent	Proteobacteria-Gammaproteobacteria	0
49d6c0a87f927314445ef798318cf738	Purple Rain Vent	Proteobacteria-Gammaproteobacteria	0
49d6c0a87f927314445ef798318cf738	Shallow seawater	Proteobacteria-Gammaproteobacteria	0
49d6c0a87f927314445ef798318cf738	Sir Ventsalot	Proteobacteria-Gammaproteobacteria	0
49d6c0a87f927314445ef798318cf738	Venti Latte Vent	Proteobacteria-Gammaproteobacteria	0
49e5db0cd88c44dea715cb58d76a8382	Blue Ciliate	Other	0
49e5db0cd88c44dea715cb58d76a8382	Candelabra Plume	Other	0
49e5db0cd88c44dea715cb58d76a8382	Candelabra Vent	Other	0
49e5db0cd88c44dea715cb58d76a8382	Deep seawater	Other	0
49e5db0cd88c44dea715cb58d76a8382	Mt Edwards Plume	Other	0
49e5db0cd88c44dea715cb58d76a8382	Mt Edwards Vent	Other	0
49e5db0cd88c44dea715cb58d76a8382	Near vent BW	Other	8.5
49e5db0cd88c44dea715cb58d76a8382	Octopus Springs Vent	Other	0
49e5db0cd88c44dea715cb58d76a8382	Purple Rain Vent	Other	0
49e5db0cd88c44dea715cb58d76a8382	Shallow seawater	Other	0
49e5db0cd88c44dea715cb58d76a8382	Sir Ventsalot	Other	0
49e5db0cd88c44dea715cb58d76a8382	Venti Latte Vent	Other	0
49ffabb0fec00278cc7dc89d06445cc5	Blue Ciliate	Other	36
49ffabb0fec00278cc7dc89d06445cc5	Candelabra Plume	Other	65.5
49ffabb0fec00278cc7dc89d06445cc5	Candelabra Vent	Other	0
49ffabb0fec00278cc7dc89d06445cc5	Deep seawater	Other	68.83333333333333
49ffabb0fec00278cc7dc89d06445cc5	Mt Edwards Plume	Other	43
49ffabb0fec00278cc7dc89d06445cc5	Mt Edwards Vent	Other	2.6666666666666665
49ffabb0fec00278cc7dc89d06445cc5	Near vent BW	Other	43.5
49ffabb0fec00278cc7dc89d06445cc5	Octopus Springs Vent	Other	0
49ffabb0fec00278cc7dc89d06445cc5	Purple Rain Vent	Other	11
49ffabb0fec00278cc7dc89d06445cc5	Shallow seawater	Other	0
49ffabb0fec00278cc7dc89d06445cc5	Sir Ventsalot	Other	17.333333333333332
49ffabb0fec00278cc7dc89d06445cc5	Venti Latte Vent	Other	0
4a1c0a6a30174b949838e4a17c0c50a7	Blue Ciliate	Proteobacteria-SUP05 cluster	0
4a1c0a6a30174b949838e4a17c0c50a7	Candelabra Plume	Proteobacteria-SUP05 cluster	57
4a1c0a6a30174b949838e4a17c0c50a7	Candelabra Vent	Proteobacteria-SUP05 cluster	0
4a1c0a6a30174b949838e4a17c0c50a7	Deep seawater	Proteobacteria-SUP05 cluster	0
4a1c0a6a30174b949838e4a17c0c50a7	Mt Edwards Plume	Proteobacteria-SUP05 cluster	0
4a1c0a6a30174b949838e4a17c0c50a7	Mt Edwards Vent	Proteobacteria-SUP05 cluster	0
4a1c0a6a30174b949838e4a17c0c50a7	Near vent BW	Proteobacteria-SUP05 cluster	46.5
4a1c0a6a30174b949838e4a17c0c50a7	Octopus Springs Vent	Proteobacteria-SUP05 cluster	0
